incentive_id,title,company_1,company_2,company_3,company_4,company_5
1181,Mobilidade Urbana Sustentável - Eixo 2 ITI CIM,"RITMOS RECENTES, UNIPESSOAL, LDA","VIAMOVE - SOLUÇÕES DE MOBILIDADE, LDA","MOBILYTÁXI, UNIPESSOAL, LDA","MOBI.E, S.A.","GET YA, UNIPESSOAL, LDA"
3206,"Prestações de serviços de cedência de bandas de musica, sessões de teatro e ensino de ballet e de musica levadas a cabo por organismos sem finalidade lucrativa que sejam associações de cultura e recreio","REENCONTRO, ASSOCIAÇÃO SOCIAL, EDUCATIVA E CULTURAL","CULTURA URBANA, UNIPESSOAL, LDA","CULTURMEDI, LDA","RIGRA - CULTURA E TURISMO, LDA","RED COMPASS, UNIPESSOAL, LDA"
2960,"Automóveis e motociclos da propriedade de Estados estrangeiros, missões diplomáticas e consulares, organizações internacionais e agências europeias especializadas, bem como dos respetivos funcionários","ELEMENTOS OBJETIVOS, UNIPESSOAL, LDA","EXEMPLUS INTERNATIONAL, LDA","HIGH LINK EVENTS, UNIPESSOAL, LDA","EXTRACUT, UNIPESSOAL, LDA","MC STANDS, UNIPESSOAL, LDA"
1176,Investimentos em baixa na gestão de resíduos urbanos (IT),"RED WASTE - GESTÃO DE RESÍDUOS, UNIPESSOAL, LDA","RETRIA - GESTÃO DE RESÍDUOS, LDA","RECIGOMES - GESTÃO DE RESÍDUOS, LDA","GRACIANO DA CRUZ - GESTÃO DE RESÍDUOS INDUSTRIAIS, LDA","RESIAÇORES - GESTÃO DE RESÍDUOS DOS AÇORES, LDA"
1182,Infraestruturas Escolares ITI AMAL,"INSIDECASA ALGARVE, LDA","DSA - ESCOLA ALEMÃ DO ALGARVE, LDA",FUNDAÇÃO ALGARVIA DE DESENVOLVIMENTO SOCIAL,"RELAX - ALGARVE, UNIPESSOAL, LDA","EPA - ESCOLA PROFISSIONAL DE ALTE, CIPRL"
2292,Adaptação às Alterações Climáticas – ITI Água e Ecossistemas de Paisagem – Algarve e Alentejo,"ALENCLIMA - ELECTRICIDADE E CLIMATIZAÇÃO, LDA","ALTURAS E LIMITES, LDA","SALGUEIRALCLIMA - CLIMATIZAÇÃO E ENERGIAS RENOVÁVEIS, UNIPESSOAL, LDA","ANTÓNIO MOREIRA & ZITA SOARES - CLIMATIZAÇÃO, LDA","2ADAPT - SERVIÇOS DE ADAPTAÇÃO CLIMÁTICA, LDA"
3068,"Rendimentos das prestações de serviços auferidos por não residentes e não imputáveis a estabelecimento estável situado em território português fora das zonas francas, devidos por entidades instaladas na mesma e respeitantes à atividade aí desenvolvida","PURO CUIDADO - SERVIÇOS DOMICILIÁRIOS, LDA","SERVIAGE - SERVIÇOS DE APOIO À GESTÃO DE EMPRESAS, LDA","SOUSA & NOVAIS, LDA","SERVISIB - SERVIÇOS, GESTÃO E PROJECTOS IMOBILIÁRIOS, LDA","ANSER - REPRESENTAÇÕES E SERVIÇOS, LDA"
2965,"Veículos considerados abandonados nos termos do Código da Estrada a partir do momento em que sejam aquiridos por ocupação pelo Estado ou pelas autarquias locais, bem como navios considerados abandonados a favor do Estado","ACARPIN, LDA","RECITÂMEGA, UNIPESSOAL, LDA","ADELINO GONÇALVES, UNIPESSOAL, LDA","MANUEL FAJARDO, LDA","AMBICALDAS - TRANSFORMAÇÃO E RECICLAGEM DE RESÍDUOS, LDA"
2964,Pessoas com deficiência cujo grau de incapacidade seja >= a 60 % em relação a veículos da categoria B que possuam um nível de emissão de CO2 até 180 g/km ou a veículos das categorias A e E.,"RED DEVIL, LDA","APTIDÃO FENOMENAL, LDA","DISTÂNCIA FAVORITA, UNIPESSOAL, LDA","ABÍLIO FERNANDES, UNIPESSOAL, LDA","ALTOPALPITE DESMANTELAMENTO, LDA"
2556,"Dedução dos prejuízos fiscais das sociedades fundidas aos lucros tributáveis da nova sociedade ou da sociedade incorporante, nos termos e condições estabelecidos no artigo 52.º do CIRC","CONFIRMA - CONSULTADORIA EMPRESARIAL, LDA","CUNHA & IRMÃO, LDA","DECISÃO - CENTRO DE APOIO A EMPRESAS E PROFISSÕES LIBERAIS, LDA","CLÁUSULAS FAVORÁVEIS - CONTABILIDADE E FORMAÇÃO, UNIPESSOAL, LDA","ACRÉSCIMOS & DEDUÇÕES - CONTABILIDADE E ASSESSORIA FISCAL, LDA"
1187,Infraestruturas de acolhimento empresarial de nova geração - ITI CIM,"MOVELTEX - CENTRO DE COMPETÊNCIAS E DE INCUBAÇÃO DE EMPRESAS, ASSOCIAÇÃO","EMPOWERED STARTUPS ESP42, UNIPESSOAL, LDA","GROWIN PORTUGAL, UNIPESSOAL, LDA","STARTUP MADEIRA - MORE THAN IDEAS, LDA",INOVA-RIA - ASSOCIAÇÃO DE EMPRESAS PARA UMA REDE DE INOVAÇÃO EM AVEIRO
2293,Programa de Assistência Técnica 2030 | 2026-2027,"TECNOLINHA - ASSISTÊNCIA TÉCNICA A ELECTRODOMÉSTICOS, LDA","ACTIVEPOLIS ASSISTÊNCIA A EQUIPAMENTOS ELECTROMECÂNICOS, UNIPESSOAL, LDA","REC - FIELD - ASSISTÊNCIA TÉCNICA DE EQUIPAMENTOS INFORMÁTICOS, UNIPESSOAL, LDA","OPTIMALKRAFT - ASSISTÊNCIA TÉCNICA E COMÉRCIO, UNIPESSOAL, LDA","TEMPO ABSOLUTO - ASSISTÊNCIA TÉCNICA, UNIPESSOAL, LDA"
3441,"Transmissão do direito de autor ou direitos conexos e autorização para utilização da obra intelectual ou prestação, definida no Código Direitos de Autor e Direitos Conexos","SILHUETAS DIFUSAS, UNIPESSOAL, LDA","CÓDIGOS & VOCÁBULOS, LDA","PRESENTE DECISIVO, UNIPESSOAL, LDA","SOCIEDADE PORTUGUESA DE AUTORES, C.R.L.","ROSSIO MUSIC PUBLISHING, LDA"
3070,"Dedução de uma determinada percentagem à coleta do IRC das entidades licenciadas para operar na zona franca industrial da  Zona Franca da Madeira e da Zona Franca da ilha de Santa Maria, desde que observem determinadas condições","MIGUEL SARAIVA, ARCHITECTURE INTERNATIONAL, S.A. (ZONA FRANCA DA MADEIRA)","M. L. G. T. MADEIRA - MANAGEMENT E INVESTMENT, S.A. (ZONA FRANCA DA MADEIRA)","MADEIRA FIDUCIA MANAGEMENT, LDA (ZONA FRANCA DA MADEIRA)","HUGE LAND, S.A. (ZONA FRANCA DA MADEIRA)","FEDRAX, LDA (ZONA FRANCA DA MADEIRA)"
1192,Eficiência energética na administração regional,ADENE - AGÊNCIA PARA A ENERGIA,"MÉTODO - MEDIDAS ENERGÉTICAS, UNIPESSOAL, LDA","EFFICIENT GREEN - GESTÃO E SERVIÇOS ENERGÉTICOS, LDA",AGÊNCIA MUNICIPAL DE ENERGIA DO SEIXAL - AMESEIXAL,"AMENER - EFICIÊNCIA ENERGÉTICA, S.A."
2296,Informação e Comunicação do Portugal 2030 | 2026-2027,"PÚBLICO - COMUNICAÇÃO SOCIAL, S.A.","PUBLIPOLIS, UNIPESSOAL, LDA","GENDER CALLING, UNIPESSOAL, LDA","M PUBLIC RELATIONS, S.A.","PUDIM COMUNICAÇÃO, LDA"
2297,"Parcerias para a Coesão Não Urbanas – Governação, Coordenação e Dinamização do Consórcio","SOCIEDADE AGRO - PECUÁRIA PEDRO RICARDO CARDOSO, UNIPESSOAL, LDA","TERESA LOBO VASCONCELOS, SOCIEDADE UNIPESSOAL, LDA","CIMORIM - SOCIEDADE AGRO-FLORESTAL, S.A.","RURAL CITY, UNIPESSOAL, LDA","SOCIEDADE AGRÍCOLA CANTOS DE BAIXO, UNIPESSOAL, LDA"
1197,Reabilitação e regeneração urbanas (IT) - 2ª fase de operações do PT2020,"PORTO VIVO, SRU - SOCIEDADE DE REABILITAÇÃO URBANA DO PORTO, E.M., S.A.","PBAPTISTA - REABILITAÇÃO URBANA, UNIPESSOAL, LDA","3EHM - REABILITAÇÃO URBANA EM LISBOA, LDA","COMBINAÇÃO URBANA, LDA","REHABILITÁCIA - REABILITAÇÃO URBANA, UNIPESSOAL, LDA"
3442,"Prestações de serviços efetuadas por empresas funerárias e de cremação, e as transmissões de bens acessórios","SERCEM, UNIPESSOAL, LDA","A FUNERÁRIA VALE DE CAMPO, UNIPESSOAL, LDA","ANJOS DE COMPANHIA - CREMAÇÃO INDIVIDUAL DE ANIMAIS DOMÉSTICOS, LDA","FUNERÁRIA BRANCO PONTES, UNIPESSOAL, LDA","FUNERÁRIA CENTRAL DA BAIXA DA BANHEIRA E BARREIRO, LDA"
1200,"Ensino Pré-escolar, Básico e Secundário (IT) - 2ª fase de operações do PT2020, ao abrigo do art.º 118.º-A do Regulamento (UE) 2021/1060, de 24 de junho, com a redação introduzida pelo Regulamento (UE) 2022/2039, de 25 de outubro.","PTB EDUCATION II, S. A.","EXTERNATO O LAR DA CRIANÇA, LDA","ORLANDA CARLOS, ENSINO, LDA","JASMIM - ENSINO PRÉ-ESCOLAR E BÁSICO, LDA",FUNDAÇÃO JOSÉ DE ALMEIDA EUSÉBIO
3074,"Majoração da dedução por lucros retidos e reinvestidos (DLRR) aplicável às  PME que exerçam, diretamente e a título principal, uma atividade económica de natureza agrícola, comercial, industrial ou de prestação de serviços em territórios do interior, quando estejam em causa investimentos elegíveis realizados nesses territórios","IMAPECUÁRIA, LDA","PMP AGRÍCOLA, UNIPESSOAL, LDA","PRIMAVERA NA PLANÍCIE - AGRÍCOLA, UNIPESSOAL, LDA","PAISAGEM DURADOURA, UNIPESSOAL, LDA","PALPITAR DA TERRA - AGRICULTURA E PECUÁRIA, LDA"
2974,Seguro e resseguro,"SERSEGURO - CORRETOR DE SEGUROS, UNIPESSOAL, LDA","EQUILÍBRIO DESTEMIDO, UNIPESSOAL, LDA","SEGURO100 - MEDIAÇÃO DE SEGUROS, LDA","UNA SEGUROS, S.A.","REGRAS E ARGUMENTOS PERITAGENS E AVERIGUAÇÕES, LDA"
3443,"Prestações de serviços efetuadas por cooperativas, que não sendo de produção agrícola, desenvolvam actividade de prestação de serviços aos seus associados agricultores","COOPERATIVA AGRÍCOLA DA TOCHA, C.R.L.","AGROMAIS - ENTREPOSTO COMERCIAL AGRÍCOLA, C.R.L.","COOPERATIVA AGRÍCOLA DE BARCELOS, C.R.L.","COOPACHIQUE - COOPERATIVA AGRÍCOLA DO CONCELHO DE MONCHIQUE, C.R.L.","COOPERATIVA AGRÍCOLA DE VILA DO CONDE, C.R.L."
1202,Eficiência Energética na Administração Local – ITI CIM,"EFI3ENE - EFICIÊNCIA ENERGÉTICA, LDA","EDIGREEN - SOLUÇÕES ENERGÉTICAS, LDA","EDIFÍCIOS SAUDÁVEIS CONSULTORES - AMBIENTE E ENERGIA EM EDIFÍCIOS, LDA","100%ENERGIA - ARQUITECTURA, LDA","EFFICIENT GREEN - GESTÃO E SERVIÇOS ENERGÉTICOS, LDA"
2422,Estratégias de marketing e dinamização territorial – ITI Água e Ecossistemas de Paisagem – Algarve e Alentejo,"WEST MARKETING CONSULTING, LDA","IMPONENTPOTENCIAL, LDA","LANDVIBES, UNIPESSOAL, LDA","DINAMIZA, LDA","DINÂMICANIMA, LDA"
2298,"Certificação, Auditoria e Controlo do Portugal 2030 (2026-2027)","ACT CERTIFICA - CERTIFICAÇÃO DE PRODUTOS ARTESANAIS, LDA","NATURALFA - CONTROLO E CERTIFICAÇÃO, LDA","AGRICERT - CERTIFICAÇÃO DE PRODUTOS ALIMENTARES, LDA","SERCERT - SERVIÇOS DE CERTIFICAÇÃO, LDA","CERTIS - CONTROLO E CERTIFICAÇÃO, UNIPESSOAL, LDA"
3400,Quantias dispendidas com a valorização profissional de Juízes,"CRISTINA DO VALE GONÇALVES - SAJ, UNIPESSOAL, LDA","ANABELA GONÇALVES - SOCIEDADE DE ADMINISTRADORES JUDICIAIS, UNIPESSOAL, LDA","ORLANDO APOLIANO CARVALHO - SAJ, UNIPESSOAL, LDA","VITOR FRANCO, SAI, UNIPESSOAL, LDA","RAFAEL BRAGANÇA - SOCIEDADE DE ADMINISTRADORES JUDICIAIS, UNIPESSOAL, LDA"
1208,Reabilitação e regeneração urbanas_ ITI AML,"PBAPTISTA - REABILITAÇÃO URBANA, UNIPESSOAL, LDA","REHABILITÁCIA - REABILITAÇÃO URBANA, UNIPESSOAL, LDA","COMBINAÇÃO URBANA, LDA","PORTO VIVO, SRU - SOCIEDADE DE REABILITAÇÃO URBANA DO PORTO, E.M., S.A.","3EHM - REABILITAÇÃO URBANA EM LISBOA, LDA"
1207,Recuperação Ambiental de áreas mineiras abandonadas,"BLUEPAPERS - AMBIENTE, LDA","RECOLAR, LDA","AMBIENTE - RECUPERAÇÃO DE MATERIAIS PLÁSTICOS, S.A.","IRMÃOS ALMEIDA CABRAL II - AMBIENTE, S.A.","MARIA PINTO DIAS, UNIPESSOAL, LDA"
1209,Mobilidade Sustentável - ITI AML,"RITMOS RECENTES, UNIPESSOAL, LDA","VIAMOVE - SOLUÇÕES DE MOBILIDADE, LDA","MOBILYTÁXI, UNIPESSOAL, LDA","COMETAS URBANOS, LDA","MOBI.E, S.A."
2530,"Álcool destinado a consumo próprio de hospitais e similares, publicos e privados","SAÚDE RÁPIDA, LDA","LINHA D'ÁGUA - CENTRO DE RECUPERAÇÃO DE ALCOOLISMO E TOXICODEPENDÊNCIAS, LDA","ERA - EMPATIA, RECUPERAÇÃO E APOIO, LDA","C.I.T.A.-CENTRO DE INVESTIGAÇÃO E TRATAMENTO DA ADICÇÃO, LDA","HOSPITAL DE S. FRANCISCO, S.A."
2305,Formação de profissionais do setor da saúde,"SABER SAÚDE - ENSINO, FORMAÇÃO E SERVIÇOS, LDA","ESCOLA PROFISSIONAL DE SAÚDE E BELEZA - FRG, LDA","M.C.S - SAÚDE E FORMAÇÃO, LDA","HEALTH IN LOC, LDA","SAÚDEKLASS, LDA"
2981,Importação definitiva das aeronaves e dos objetos nelas incorporados ou que sejam utilizados para a sua exploração,"AEROMEC - MECÂNICA DE AERONAVES, S.A.","CAETANO AERONAUTIC, S.A.","I.E.M.A. - IMPORTAÇÃO E EXPORTAÇÃO DE MATERIAL AERONÁUTICO, LDA","AEROBÁTICA - DIVULGAÇÃO AERONÁUTICA, LDA","MILLING AERONAUTIC COMPONENTS, LDA"
2984,Importações de bens efetuadas no âmbito das relações diplomáticas e consulares que beneficiem de franquia aduaneira,"CONSTATE - CONSULTORES DE COMÉRCIO EXTERNO E COMUNITÁRIO, LDA","CONSULBRI, LDA","CONSULDOCE, LDA","CONSULCOLOR, LDA","CONSULCOOK, LDA"
1212,Eficiência Energética para Edifícios da Administração Local,"EFI3ENE - EFICIÊNCIA ENERGÉTICA, LDA","EDIFÍCIOS SAUDÁVEIS CONSULTORES - AMBIENTE E ENERGIA EM EDIFÍCIOS, LDA","EDIGREEN - SOLUÇÕES ENERGÉTICAS, LDA","EFFICIENT GREEN - GESTÃO E SERVIÇOS ENERGÉTICOS, LDA","100%ENERGIA - ARQUITECTURA, LDA"
2557,Transmissibilidade de prejuízos fiscais - do estabelecimento estável situado em território português de uma sociedade residente num Estado membro da União Europeia,"GLOBAL TAX - CONSULTORIA FISCAL E EMPRESARIAL, LDA","EUROCIDADÃO - GESTÃO DE EMPRESAS E CONSULTADORIA FISCAL AO CIDADÃO, LDA","EUROFISPOC - CONTABILIDADE, FISCALIDADE E GESTÃO, LDA","PROEURO - CONTABILIDADE E FISCALIDADE, UNIPESSOAL, LDA","EUROFINESCO - CONSULTORIA FISCAL, S.A."
2558,Tributação autónoma dos veículos movidos exclusivamente a energia elétrica,"VERDE DESCOMPLICADO - MOBILIDADE ELÉTRICA, UNIPESSOAL, LDA","MOBI.E, S.A.","ENERGIA FUNDAMENTAL - MOBILIDADE ELÉCTRICA, LDA","EFFICIENT RENT - ALUGUER DE AUTOMÓVEIS, LDA","GREEN100, UNIPESSOAL, LDA"
3403,Importâncias suportadas pelos arrendatários dos imóveis dos FIIAH em resultado da conversão de um direito de propriedade de um imóvel num direito de arrendamento,"FIAITEC, S.A.","ARADE, UNIPESSOAL, LDA","JCF, UNIPESSOAL, LDA","EFIAL - CONSTRUÇÕES, LDA","ITFARO, GESTÃO DE PROPRIEDADES, UNIPESSOAL, LDA"
1265,01. Fortalecimento das Respostas Sociais na Região Autónoma da Madeira (Aviso N.º 01/C03-i03-RAM/2022),"LAR ENCONTRO DOS AVÓS, LDA","LAR DA CRUZ, LDA","MOMENTOS DE SERENIDADE - ACOLHIMENTO DE IDOSOS, LDA","P. & M.VARANDAS - LAR DE IDOSOS, LDA","ABRIGO NOSSA SENHORA DA AJUDA - LAR DE IDOSOS, LDA"
2301,Contratação de Recursos Humanos Altamente Qualificados para PME’s,"KFM - RECURSOS TECNOLÓGICOS, UNIPESSOAL, LDA","HEADING - RECURSOS HUMANOS, LDA","EIPEOPLE, LDA","LINKSOURCE - RECURSOS HUMANOS, LDA","INRH - CONSULTADORIA EM RECURSOS HUMANOS, UNIPESSOAL, LDA"
2302,Centros Nacionais de Apoio à Integração de Migrantes (CNAIM),CENTRO DE APOIO SOCIAL DE MOZELOS,CENTRO DE APOIO A IDOSOS DE MOREANES,CENTRO DE APOIO AO SEM ABRIGO,CENTRO SOCIAL DA PARÓQUIA DE MÕES,CENTRO DE CONVÍVIO E APOIO À TERCEIRA IDADE
2988,Transmissões de bens de abastecimento postos a bordo das embarcações de guerra quando deixem o país com destino a um porto situado no estrangeiro,"SEA WAVE - SHIPCHANDLER - ABASTECIMENTO DE NAVIOS, LDA","ATLANTIC TUGS, LDA","REBONAVE - REBOQUES E ASSISTÊNCIA NAVAL, S.A.","MAR EM ESPERA, UNIPESSOAL, LDA","REBOCADORES DO ATLÂNTICO, LDA"
2303,Apoio a Infraestruturas de Base Tecnológica,"PARKALGAR - PARQUES TECNOLÓGICOS E DESPORTIVOS, S.A.","TAGUSPARK - SOCIEDADE DE PROMOÇÃO E DESENVOLVIMENTO DO PARQUE DE CIÊNCIA E TECNOLOGIA DA ÁREA DE LISBOA, S.A.","IPARQUE - PARQUE PARA A INOVAÇÃO EM CIÊNCIA, TECNOLOGIA E SAÚDE, E.M., S.A.","PARKURBIS - PARQUE DE CIÊNCIA E TECNOLOGIA DA COVILHÃ, S.A.E.M.","STARTUP MADEIRA - MORE THAN IDEAS, LDA"
2307,Gestão de recursos hídricos – Contratos de Rio – Intervenções prioritárias,"ÁGUA NEGRA - GESTÃO DE RECURSOS NATURAIS, LDA","PRAIA AMBIENTE, E.M.","P.M.H.S., LDA","A.D.C. - ÁGUAS DA COVILHÃ, E.M.","HOH - VALORIZAÇÃO DE RECURSOS HIDRICOS, LDA"
2308,Sistemas de Incentivos de Base Territorial – Comércio e Serviços,"INICIATIVA PME II - INVESTIMENTOS, LDA","GMTP, UNIPESSOAL, LDA","PANÓPLIA POSITIVA, UNIPESSOAL, LDA","INDICABALANÇO, UNIPESSOAL, LDA","AGENDA MESCLADA, UNIPESSOAL, LDA"
3087,"Dedução pelos sujeitos passivos residentes e não residentes com estabelecimento estável, registados nos termos dos art.ºs 58.º e 59.º do DL n.º 124/2013, de 30 de agosto, de uma determinada percentagem das despesas elegíveis de produção e pós-produção cinematográfica e audiovisual realizadas em território nacional, podendo a mesma, nalguns casos, beneficiar de majoração","FRAMED, UNIPESSOAL, LDA","MULTIMÉDIA COM TODOS, UNIPESSOAL, LDA","FILMESDAMENTE, LDA","READY TO SHOOT - AUDIOVISUAIS, UNIPESSOAL, LDA","AWE STILLS AND MOTION, UNIPESSOAL, LDA"
2989,Transmissões de bens e prestações de serviços efetuadas no âmbito de relações diplomáticas e consulares,"CONSULBRI, LDA","CONSULBYTE, LDA","FERNANDO JOSÉ PINTO COELHO - DESPACHANTES OFICIAIS-SP, LDA","RIJO & SILVEIRA - DESPACHANTES OFICIAIS, SP, LDA","CONSULCOLOR, LDA"
3090,"Saldo positivo entre as mais-valias e as menos-valias resultantes da alienação de participações sociais em EGF, quando o titular seja não residente a que não seja aplicável a isenção prevista no art.º 27.º do EBF","EGORGEST, SGPS, S.A.","EGEO INTERNACIONAL - SGPS, S.A.","G.O. - PARTICIPAÇÕES E EMPREENDIMENTOS IMOBILIÁRIOS, S.A.","G.P.S. - GESTÃO DE PARTICIPAÇÕES SOCIAIS, S.G.P.S., S.A.","EQS - GESTÃO DE PARTICIPAÇÕES SOCIAIS SGPS, S.A."
2312,"Cursos de Aprendizagem – convite IQ, IP-RAM","IMPARÁVEL FORMAÇÕES, LDA","CENTRO DE FORMAÇÃO E EDUCAÇÃO O MAIS SABER, LDA","R2C, LDA","BEST TRAINING, UNIPESSOAL, LDA","ÍNDICE MÁXIMO, UNIPESSOAL, LDA"
2310,Cursos de educação e formação de jovens (CEF) – ano letivo 2025/2026 – Escolas Privadas e outras,"MESTRES, FORMAÇÃO E EDUCAÇÃO, UNIPESSOAL,LDA","ACADEMIA CASAIS CONHECIMENTO E MESTRIA, UNIPESSOAL, LDA","EXTERNATO CAPITÃO SANTIAGO DE CARVALHO & IRMÃOS, LDA","ESCOLA PROFISSIONAL DE VILA DO CONDE, UNIPESSOAL, LDA","SOCIEDADE DE ESTABELECIMENTOS DE ENSINO PARTICULAR MAGISTRA, LDA"
